candidate_rank,asset_id,path,rank_score,flatness_ratio,panel_aspect_ratio,extent_x,extent_y,extent_z,faces,vertices,meshes,materials,textures,images,image_width_max,image_height_max,geometry_flags,technical_flags,reject_flags,raw_metadata_json
270,B0735W3QK6,6/B0735W3QK6.glb,13.0000,0.014230,1.244265,3.051711,0.043425,2.452621,2528,1482,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2528;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735W3QK6"",""extent_x"":""3.051710844039917"",""extent_y"":""0.04342544451355934"",""extent_z"":""2.4526212215423584"",""faces"":""2528"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""6/B0735W3QK6.glb"",""textures"":""3"",""vertices"":""1482""}"
271,B0735W9DGY,Y/B0735W9DGY.glb,13.0000,0.005817,1.594420,2.44077,0.014198,1.53082,2992,1612,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:2992;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735W9DGY"",""extent_x"":""2.440770149230957"",""extent_y"":""0.014197694137692453"",""extent_z"":""1.5308199524879456"",""faces"":""2992"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Y/B0735W9DGY.glb"",""textures"":""3"",""vertices"":""1612""}"
272,B0735W9DGZ,Z/B0735W9DGZ.glb,13.0000,0.009392,1.508462,3.026809,0.028427,2.006554,8872,5054,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:8872;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735W9DGZ"",""extent_x"":""3.0268088579177856"",""extent_y"":""0.028427161276340485"",""extent_z"":""2.006553530693054"",""faces"":""8872"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Z/B0735W9DGZ.glb"",""textures"":""3"",""vertices"":""5054""}"
273,B0735W9DK3,3/B0735W9DK3.glb,13.0000,0.008475,3.345153,2.438027,0.020663,0.728824,12184,8172,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:12184;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735W9DK3"",""extent_x"":""2.4380271434783936"",""extent_y"":""0.020663127303123474"",""extent_z"":""0.7288239002227783"",""faces"":""12184"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B0735W9DK3.glb"",""textures"":""3"",""vertices"":""8172""}"
274,B0735W9DMM,M/B0735W9DMM.glb,13.0000,0.005008,3.186881,2.464374,0.012342,0.773287,508,353,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:508;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735W9DMM"",""extent_x"":""2.4643735885620117"",""extent_y"":""0.01234215032309294"",""extent_z"":""0.7732870876789093"",""faces"":""508"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""M/B0735W9DMM.glb"",""textures"":""3"",""vertices"":""353""}"
275,B0735WFBHQ,Q/B0735WFBHQ.glb,13.0000,0.004131,1.500690,1.829027,0.007555,1.218791,3440,1910,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:3440;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735WFBHQ"",""extent_x"":""1.8290271759033203"",""extent_y"":""0.0075553213246166715"",""extent_z"":""1.2187906503677368"",""faces"":""3440"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Q/B0735WFBHQ.glb"",""textures"":""3"",""vertices"":""1910""}"
276,B0735WFBLK,K/B0735WFBLK.glb,13.0000,0.003006,1.350373,3.327364,0.01,2.464034,9320,7764,1,1,3,3,4096,4096,aspect_panel_like;flatness_good,faces:9320;image_res:4096x4096;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735WFBLK"",""extent_x"":""3.327364444732666"",""extent_y"":""0.01000046730041504"",""extent_z"":""2.4640341997146606"",""faces"":""9320"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""K/B0735WFBLK.glb"",""textures"":""3"",""vertices"":""7764""}"
277,B0735WFBPL,L/B0735WFBPL.glb,13.0000,0.004428,1.444759,1.802024,0.00798,1.247284,12772,13490,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:12772;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735WFBPL"",""extent_x"":""1.8020241856575012"",""extent_y"":""0.007979970425367357"",""extent_z"":""1.2472835183143616"",""faces"":""12772"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""L/B0735WFBPL.glb"",""textures"":""3"",""vertices"":""13490""}"
278,B0735XMSY2,2/B0735XMSY2.glb,13.0000,0.021889,1.564707,2.430055,0.053191,1.553041,940,727,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:940;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735XMSY2"",""extent_x"":""2.430054783821106"",""extent_y"":""0.053190939128398895"",""extent_z"":""1.5530411005020142"",""faces"":""940"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""2/B0735XMSY2.glb"",""textures"":""3"",""vertices"":""727""}"
279,B0735XMSY6,6/B0735XMSY6.glb,13.0000,0.009937,1.239513,3.584986,0.035624,2.892253,14744,8102,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:14744;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735XMSY6"",""extent_x"":""3.5849863290786743"",""extent_y"":""0.035623930394649506"",""extent_z"":""2.892253279685974"",""faces"":""14744"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""6/B0735XMSY6.glb"",""textures"":""3"",""vertices"":""8102""}"
280,B0735XMSY9,9/B0735XMSY9.glb,13.0000,0.004294,1.583848,2.42816,0.010426,1.533077,31552,18466,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:31552;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735XMSY9"",""extent_x"":""2.428160071372986"",""extent_y"":""0.01042606495320797"",""extent_z"":""1.533076822757721"",""faces"":""31552"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B0735XMSY9.glb"",""textures"":""3"",""vertices"":""18466""}"
281,B0735XMSZ8,8/B0735XMSZ8.glb,13.0000,0.009076,1.527683,1.860996,0.01689,1.218182,28364,25950,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:28364;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735XMSZ8"",""extent_x"":""1.8609960675239563"",""extent_y"":""0.016890347003936768"",""extent_z"":""1.218182384967804"",""faces"":""28364"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B0735XMSZ8.glb"",""textures"":""3"",""vertices"":""25950""}"
282,B0735XWYPP,P/B0735XWYPP.glb,13.0000,0.006724,1.482162,1.835684,0.012342,1.238517,508,468,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:508;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735XWYPP"",""extent_x"":""1.8356840014457703"",""extent_y"":""0.01234223134815693"",""extent_z"":""1.2385174036026"",""faces"":""508"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""P/B0735XWYPP.glb"",""textures"":""3"",""vertices"":""468""}"
283,B0735XWYQR,R/B0735XWYQR.glb,13.0000,0.006436,1.485680,2.390439,0.015386,1.608987,916,578,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:916;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B0735XWYQR"",""extent_x"":""2.39043927192688"",""extent_y"":""0.015385809354484081"",""extent_z"":""1.6089870929718018"",""faces"":""916"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""R/B0735XWYQR.glb"",""textures"":""3"",""vertices"":""578""}"
284,B073F7GFKB,B/B073F7GFKB.glb,13.0000,0.005272,1.266305,2.931648,0.015454,2.31512,1954,1368,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1954;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073F7GFKB"",""extent_x"":""2.931647539138794"",""extent_y"":""0.015454489737749101"",""extent_z"":""2.3151204586029053"",""faces"":""1954"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B073F7GFKB.glb"",""textures"":""3"",""vertices"":""1368""}"
285,B073F7GGK9,9/B073F7GGK9.glb,13.0000,0.009621,1.241758,2.905414,0.027952,2.339759,1076,672,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1076;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073F7GGK9"",""extent_x"":""2.905413508415222"",""extent_y"":""0.027951888740062714"",""extent_z"":""2.3397587537765503"",""faces"":""1076"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B073F7GGK9.glb"",""textures"":""3"",""vertices"":""672""}"
286,B073FBK8GB,B/B073FBK8GB.glb,13.0000,0.007287,1.316096,2.210917,0.021203,2.909778,3328,1878,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:3328;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073FBK8GB"",""extent_x"":""2.2109169960021973"",""extent_y"":""0.02120291441679001"",""extent_z"":""2.9097784757614136"",""faces"":""3328"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B073FBK8GB.glb"",""textures"":""3"",""vertices"":""1878""}"
287,B073NZFTGD,D/B073NZFTGD.glb,13.0000,0.046915,1.000000,0.61103,0.611031,0.028667,504,890,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:504;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZFTGD"",""extent_x"":""0.6110304594039917"",""extent_y"":""0.6110305786132812"",""extent_z"":""0.028666531667113304"",""faces"":""504"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B073NZFTGD.glb"",""textures"":""3"",""vertices"":""890""}"
288,B073NZFTGF,F/B073NZFTGF.glb,13.0000,0.025632,1.000000,1.118378,1.118378,0.028667,504,890,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:504;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZFTGF"",""extent_x"":""1.1183781623840332"",""extent_y"":""1.1183784008026123"",""extent_z"":""0.028666531667113304"",""faces"":""504"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""F/B073NZFTGF.glb"",""textures"":""3"",""vertices"":""890""}"
289,B073NZFTH9,9/B073NZFTH9.glb,13.0000,0.073985,1.184347,0.380731,0.321469,0.028168,1732,1044,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1732;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZFTH9"",""extent_x"":""0.38073092699050903"",""extent_y"":""0.3214690089225769"",""extent_z"":""0.028168298304080963"",""faces"":""1732"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B073NZFTH9.glb"",""textures"":""3"",""vertices"":""1044""}"
290,B073NZGLJX,X/B073NZGLJX.glb,13.0000,0.055379,1.238520,0.44297,0.548628,0.030383,722,685,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:722;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZGLJX"",""extent_x"":""0.4429704546928406"",""extent_y"":""0.5486278533935547"",""extent_z"":""0.03038269840180874"",""faces"":""722"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B073NZGLJX.glb"",""textures"":""3"",""vertices"":""685""}"
291,B073NZGLK3,3/B073NZGLK3.glb,13.0000,0.022689,1.317432,0.442044,0.582363,0.013213,644,456,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:644;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZGLK3"",""extent_x"":""0.44204387068748474"",""extent_y"":""0.5823628306388855"",""extent_z"":""0.013213460333645344"",""faces"":""644"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B073NZGLK3.glb"",""textures"":""3"",""vertices"":""456""}"
292,B073NZGLLS,S/B073NZGLLS.glb,13.0000,0.069160,1.215036,0.452209,0.54945,0.038,888,938,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:888;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZGLLS"",""extent_x"":""0.4522086977958679"",""extent_y"":""0.5494496822357178"",""extent_z"":""0.03800002232193944"",""faces"":""888"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""S/B073NZGLLS.glb"",""textures"":""3"",""vertices"":""938""}"
293,B073NZGLT1,1/B073NZGLT1.glb,13.0000,0.041895,1.504162,0.406047,0.610761,0.025588,864,604,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:864;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZGLT1"",""extent_x"":""0.4060474932193756"",""extent_y"":""0.6107610464096069"",""extent_z"":""0.025587536599487065"",""faces"":""864"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B073NZGLT1.glb"",""textures"":""3"",""vertices"":""604""}"
294,B073NZPP5J,J/B073NZPP5J.glb,13.0000,0.019122,1.307462,1.012258,0.774215,0.019356,868,652,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:868;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZPP5J"",""extent_x"":""1.0122575759887695"",""extent_y"":""0.7742154002189636"",""extent_z"":""0.01935637928545475"",""faces"":""868"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""J/B073NZPP5J.glb"",""textures"":""3"",""vertices"":""652""}"
295,B073NZPP8N,N/B073NZPP8N.glb,13.0000,0.030412,1.332269,0.761696,1.014784,0.030861,800,458,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:800;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZPP8N"",""extent_x"":""0.7616962790489197"",""extent_y"":""1.014784336090088"",""extent_z"":""0.03086136095225811"",""faces"":""800"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B073NZPP8N.glb"",""textures"":""3"",""vertices"":""458""}"
296,B073NZPPC9,9/B073NZPPC9.glb,13.0000,0.024635,1.504377,0.913538,0.607254,0.022505,776,735,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:776;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZPPC9"",""extent_x"":""0.9135383367538452"",""extent_y"":""0.6072535514831543"",""extent_z"":""0.022505180910229683"",""faces"":""776"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""9/B073NZPPC9.glb"",""textures"":""3"",""vertices"":""735""}"
297,B073NZPPSX,X/B073NZPPSX.glb,13.0000,0.094088,1.000000,0.317243,0.317243,0.029849,762,595,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:762;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZPPSX"",""extent_x"":""0.3172428011894226"",""extent_y"":""0.317242830991745"",""extent_z"":""0.02984870783984661"",""faces"":""762"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""X/B073NZPPSX.glb"",""textures"":""3"",""vertices"":""595""}"
298,B073NZQR7V,V/B073NZQR7V.glb,13.0000,0.036920,1.321088,0.794521,1.049633,0.038752,722,685,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:722;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZQR7V"",""extent_x"":""0.7945214509963989"",""extent_y"":""1.0496330261230469"",""extent_z"":""0.03875204920768738"",""faces"":""722"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""V/B073NZQR7V.glb"",""textures"":""3"",""vertices"":""685""}"
299,B073NZQR8D,D/B073NZQR8D.glb,13.0000,0.072395,1.159211,0.328383,0.380665,0.027558,1108,762,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:1108;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZQR8D"",""extent_x"":""0.32838281989097595"",""extent_y"":""0.38066500425338745"",""extent_z"":""0.027558058500289917"",""faces"":""1108"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B073NZQR8D.glb"",""textures"":""3"",""vertices"":""762""}"
300,B073NZS515,5/B073NZS515.glb,13.0000,0.043286,1.000288,0.91618,0.915916,0.039658,568,362,1,1,3,3,2048,2048,aspect_panel_like;flatness_good,faces:568;image_res:2048x2048;materials:1;meshes:1;textures:3,,"{""3dmodel_id"":""B073NZS515"",""extent_x"":""0.9161797165870667"",""extent_y"":""0.9159162640571594"",""extent_z"":""0.039658211022615436"",""faces"":""568"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B073NZS515.glb"",""textures"":""3"",""vertices"":""362""}"
