candidate_rank,source,source_file,asset_id,title,description,tags,category,license,file_format,file_size_bytes,face_count,vertex_count,object_count,material_count,texture_count,missing_textures,url_or_path,rank_score,positive_keyword_hits,negative_keyword_hits,technical_flags,auto_reasons,raw_metadata_json
441,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5SJ8B,,,,,,glb,,17024,8842,,1,3,,B/B072C5SJ8B.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5SJ8B"",""extent_x"":""2.8731486797332764"",""extent_y"":""0.0500294491648674"",""extent_z"":""2.2421672344207764"",""faces"":""17024"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B072C5SJ8B.glb"",""textures"":""3"",""vertices"":""8842""}"
442,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5W36Q,,,,,,glb,,1776,986,,1,3,,Q/B072C5W36Q.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5W36Q"",""extent_x"":""2.1318963766098022"",""extent_y"":""0.014913259074091913"",""extent_z"":""1.5257019400596619"",""faces"":""1776"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Q/B072C5W36Q.glb"",""textures"":""3"",""vertices"":""986""}"
443,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5WNWW,,,,,,glb,,644,536,,1,3,,W/B072C5WNWW.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5WNWW"",""extent_x"":""3.0329246520996094"",""extent_y"":""0.012342209927737715"",""extent_z"":""2.4323644638061523"",""faces"":""644"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""W/B072C5WNWW.glb"",""textures"":""3"",""vertices"":""536""}"
444,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5WNZB,,,,,,glb,,1328,942,,1,3,,B/B072C5WNZB.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5WNZB"",""extent_x"":""1.803395390510559"",""extent_y"":""0.012888889759778978"",""extent_z"":""1.1931235790252686"",""faces"":""1328"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B072C5WNZB.glb"",""textures"":""3"",""vertices"":""942""}"
445,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5WNZF,,,,,,glb,,1328,942,,1,3,,F/B072C5WNZF.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5WNZF"",""extent_x"":""2.2127548456192017"",""extent_y"":""0.012888888828456404"",""extent_z"":""1.5941877961158752"",""faces"":""1328"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""F/B072C5WNZF.glb"",""textures"":""3"",""vertices"":""942""}"
446,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5WNZP,,,,,,glb,,4032,2372,,1,3,,P/B072C5WNZP.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5WNZP"",""extent_x"":""3.200290560722351"",""extent_y"":""0.012333258055150509"",""extent_z"":""2.4381641149520874"",""faces"":""4032"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""P/B072C5WNZP.glb"",""textures"":""3"",""vertices"":""2372""}"
447,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5WP17,,,,,,glb,,3920,2315,,1,3,,7/B072C5WP17.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5WP17"",""extent_x"":""2.301010012626648"",""extent_y"":""0.017252890393137932"",""extent_z"":""0.6921526193618774"",""faces"":""3920"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B072C5WP17.glb"",""textures"":""3"",""vertices"":""2315""}"
448,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C5WP1M,,,,,,glb,,1256,674,,1,3,,M/B072C5WP1M.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C5WP1M"",""extent_x"":""1.7482410669326782"",""extent_y"":""0.009519523009657862"",""extent_z"":""1.142342746257782"",""faces"":""1256"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""M/B072C5WP1M.glb"",""textures"":""3"",""vertices"":""674""}"
449,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8PZ2J,,,,,,glb,,10806,6065,,1,3,,J/B072C8PZ2J.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8PZ2J"",""extent_x"":""1.1496039628982544"",""extent_y"":""0.8778883218765259"",""extent_z"":""0.9568568468093872"",""faces"":""10806"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""J/B072C8PZ2J.glb"",""textures"":""3"",""vertices"":""6065""}"
450,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q4SG,,,,,,glb,,25028,13294,,1,3,,G/B072C8Q4SG.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q4SG"",""extent_x"":""0.5381270945072174"",""extent_y"":""0.8462336659431458"",""extent_z"":""0.6404624581336975"",""faces"":""25028"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""G/B072C8Q4SG.glb"",""textures"":""3"",""vertices"":""13294""}"
451,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q4WQ,,,,,,glb,,15034,8697,,1,3,,Q/B072C8Q4WQ.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q4WQ"",""extent_x"":""1.0985038876533508"",""extent_y"":""0.9584092497825623"",""extent_z"":""0.9044830799102783"",""faces"":""15034"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Q/B072C8Q4WQ.glb"",""textures"":""3"",""vertices"":""8697""}"
452,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q4WV,,,,,,glb,,49724,26670,,1,3,,V/B072C8Q4WV.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q4WV"",""extent_x"":""1.0963094234466553"",""extent_y"":""0.9371828436851501"",""extent_z"":""0.9034652411937714"",""faces"":""49724"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""V/B072C8Q4WV.glb"",""textures"":""3"",""vertices"":""26670""}"
453,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q5DY,,,,,,glb,,13394,7814,,1,3,,Y/B072C8Q5DY.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q5DY"",""extent_x"":""2.1634087562561035"",""extent_y"":""0.8809570074081421"",""extent_z"":""0.9541267156600952"",""faces"":""13394"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""Y/B072C8Q5DY.glb"",""textures"":""3"",""vertices"":""7814""}"
454,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q9JB,,,,,,glb,,121936,68210,,1,3,,B/B072C8Q9JB.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q9JB"",""extent_x"":""2.1891067028045654"",""extent_y"":""0.9387997984886169"",""extent_z"":""2.181597948074341"",""faces"":""121936"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""B/B072C8Q9JB.glb"",""textures"":""3"",""vertices"":""68210""}"
455,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q9N5,,,,,,glb,,21664,12349,,1,3,,5/B072C8Q9N5.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q9N5"",""extent_x"":""2.214240074157715"",""extent_y"":""1.0047855377197266"",""extent_z"":""0.8678291141986847"",""faces"":""21664"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B072C8Q9N5.glb"",""textures"":""3"",""vertices"":""12349""}"
456,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q9RF,,,,,,glb,,7024,5281,,1,3,,F/B072C8Q9RF.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q9RF"",""extent_x"":""2.311817765235901"",""extent_y"":""0.7915421724319458"",""extent_z"":""0.9688874781131744"",""faces"":""7024"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""F/B072C8Q9RF.glb"",""textures"":""3"",""vertices"":""5281""}"
457,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8Q9S8,,,,,,glb,,16340,9393,,1,3,,8/B072C8Q9S8.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8Q9S8"",""extent_x"":""1.6587706804275513"",""extent_y"":""0.9065982103347778"",""extent_z"":""0.9991028010845184"",""faces"":""16340"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B072C8Q9S8.glb"",""textures"":""3"",""vertices"":""9393""}"
458,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072C8QG7V,,,,,,glb,,20622,11744,,1,3,,V/B072C8QG7V.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072C8QG7V"",""extent_x"":""1.9001694917678833"",""extent_y"":""0.8652939200401306"",""extent_z"":""0.8769870698451996"",""faces"":""20622"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""V/B072C8QG7V.glb"",""textures"":""3"",""vertices"":""11744""}"
459,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FRKS3D,,,,,,glb,,1584,1342,,1,3,,D/B072FRKS3D.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FRKS3D"",""extent_x"":""2.2941596508026123"",""extent_y"":""0.01443671714514494"",""extent_z"":""0.7040925621986389"",""faces"":""1584"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""D/B072FRKS3D.glb"",""textures"":""3"",""vertices"":""1342""}"
460,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FRNXPN,,,,,,glb,,3712,2098,,1,3,,N/B072FRNXPN.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FRNXPN"",""extent_x"":""3.0408668518066406"",""extent_y"":""0.019635967910289764"",""extent_z"":""2.41318941116333"",""faces"":""3712"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""N/B072FRNXPN.glb"",""textures"":""3"",""vertices"":""2098""}"
461,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FRNXQC,,,,,,glb,,7504,4046,,1,3,,C/B072FRNXQC.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FRNXQC"",""extent_x"":""2.133999824523926"",""extent_y"":""0.012999999336898327"",""extent_z"":""1.5239999294281006"",""faces"":""7504"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""C/B072FRNXQC.glb"",""textures"":""3"",""vertices"":""4046""}"
462,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHNS7,,,,,,glb,,35404,20197,,1,3,,7/B072FVHNS7.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHNS7"",""extent_x"":""2.145892858505249"",""extent_y"":""0.9619609117507935"",""extent_z"":""0.901393711566925"",""faces"":""35404"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""7/B072FVHNS7.glb"",""textures"":""3"",""vertices"":""20197""}"
463,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHP11,,,,,,glb,,117072,65598,,1,3,,1/B072FVHP11.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHP11"",""extent_x"":""2.188366651535034"",""extent_y"":""0.9357227683067322"",""extent_z"":""2.2108027935028076"",""faces"":""117072"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B072FVHP11.glb"",""textures"":""3"",""vertices"":""65598""}"
464,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHRZ1,,,,,,glb,,33024,18169,,1,3,,1/B072FVHRZ1.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHRZ1"",""extent_x"":""2.054611086845398"",""extent_y"":""0.9571199417114258"",""extent_z"":""1.6665605306625366"",""faces"":""33024"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""1/B072FVHRZ1.glb"",""textures"":""3"",""vertices"":""18169""}"
465,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHRZ3,,,,,,glb,,33024,18169,,1,3,,3/B072FVHRZ3.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHRZ3"",""extent_x"":""2.054611086845398"",""extent_y"":""0.9571199417114258"",""extent_z"":""1.6665605306625366"",""faces"":""33024"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B072FVHRZ3.glb"",""textures"":""3"",""vertices"":""18169""}"
466,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHRZ5,,,,,,glb,,16770,10686,,1,3,,5/B072FVHRZ5.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHRZ5"",""extent_x"":""1.4067602157592773"",""extent_y"":""0.9071131944656372"",""extent_z"":""0.8422077894210815"",""faces"":""16770"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""5/B072FVHRZ5.glb"",""textures"":""3"",""vertices"":""10686""}"
467,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHRZ8,,,,,,glb,,16770,11270,,1,3,,8/B072FVHRZ8.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHRZ8"",""extent_x"":""1.406760334968567"",""extent_y"":""0.9071131944656372"",""extent_z"":""0.8422077596187592"",""faces"":""16770"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""8/B072FVHRZ8.glb"",""textures"":""3"",""vertices"":""11270""}"
468,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHS4V,,,,,,glb,,10636,5998,,1,3,,V/B072FVHS4V.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHS4V"",""extent_x"":""1.0172624588012695"",""extent_y"":""0.42265158891677856"",""extent_z"":""1.021475374698639"",""faces"":""10636"",""image_height_max"":""4096"",""image_height_min"":""4096"",""image_width_max"":""4096"",""image_width_min"":""4096"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""V/B072FVHS4V.glb"",""textures"":""3"",""vertices"":""5998""}"
469,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHS93,,,,,,glb,,7024,4426,,1,3,,3/B072FVHS93.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHS93"",""extent_x"":""1.7758986949920654"",""extent_y"":""0.8358214497566223"",""extent_z"":""0.9701382219791412"",""faces"":""7024"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""3/B072FVHS93.glb"",""textures"":""3"",""vertices"":""4426""}"
470,abo,/vol/bitbucket/ct1022/hy3dpaint_finetune/data/metadata/abo/3dmodels.csv.gz,B072FVHS9G,,,,,,glb,,19777,11223,,1,3,,G/B072FVHS9G.glb,5.5000,,,preferred_format:glb;textures:3;materials:1,"technical:preferred_format:glb,textures:3,materials:1","{""3dmodel_id"":""B072FVHS9G"",""extent_x"":""2.0551512241363525"",""extent_y"":""0.8726761341094971"",""extent_z"":""0.9679530262947083"",""faces"":""19777"",""image_height_max"":""2048"",""image_height_min"":""2048"",""image_width_max"":""2048"",""image_width_min"":""2048"",""images"":""3"",""materials"":""1"",""meshes"":""1"",""path"":""G/B072FVHS9G.glb"",""textures"":""3"",""vertices"":""11223""}"
